city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Mexico City,uberX,completed,2019-11-22T01:05:03.000Z,2019-11-22T01:09:22.000Z,19.399227,-99.1380766,,2019-11-22T02:07:58.000Z,19.4875199,-99.0489711,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",12.1,Mexican Peso,221.19
Mexico City,uberX,completed,2019-11-12T15:09:21.000Z,2019-11-12T15:11:26.000Z,19.47166,-99.05476,,2019-11-12T16:08:09.000Z,19.31428,-99.13651,"Prol. División del Nte. 3901, Coapa, Ex-Hacienda Coapa, 04850 Ciudad de México, CDMX, México",16.62,Mexican Peso,243.78
Mexico City,uberX,completed,2019-10-31T22:21:17.000Z,2019-10-31T22:25:05.000Z,19.3992081,-99.1380959,,2019-10-31T23:20:11.000Z,19.4586331,-99.1574059,"Avenida Profesora Eulalia Guzmán 146, Atlampa, 06450 Cuauhtémoc, Ciudad de México",6.28,Mexican Peso,161.72
Mexico City,uberX,completed,2019-10-31T16:28:21.000Z,2019-10-31T16:32:16.000Z,19.4874782,-99.0490405,,2019-10-31T17:19:48.000Z,19.3990482,-99.1381617,"Calle Aragón 95, Álamos, 03400 Benito Juárez, Ciudad de México",10.39,Mexican Peso,173.46
Mexico City,uberX,completed,2019-10-29T15:47:46.000Z,2019-10-29T15:50:11.000Z,19.4457737,-99.1535117,,2019-10-29T16:02:12.000Z,19.4328635,-99.1751992,"Calle Goethe 140, Anzures, 11590 Miguel Hidalgo, Ciudad de México",2.18,Mexican Peso,46.94
Mexico City,uberX,completed,2019-10-26T20:18:44.000Z,2019-10-26T20:19:54.000Z,19.3930983,-99.1748583,,2019-10-26T21:26:20.000Z,19.4875433,-99.048965,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",13.13,Mexican Peso,233.44
Mexico City,uberX,completed,2019-10-26T16:01:13.000Z,2019-10-26T16:14:22.000Z,19.4691756,-99.054155,,2019-10-26T17:00:54.000Z,19.3931583,-99.1745267,"Montecito 38, Col Nápoles Benito Juárez, 03810 Ciudad de México",12.11,Mexican Peso,182.44
Mexico City,uberX,completed,2019-10-26T01:30:33.000Z,2019-10-26T01:34:34.000Z,19.3931586,-99.1748576,,2019-10-26T03:07:54.000Z,19.487541,-99.0490386,"Av. Central 764, Valle de Aragon 1ra Secc, 57100 Nezahualcóyotl, Méx., México",16.02,Mexican Peso,439.88
Mexico City,uberX,completed,2019-10-25T00:38:41.000Z,2019-10-25T00:45:46.000Z,19.3932269,-99.1747924,,2019-10-25T01:23:51.000Z,19.3465026,-99.2131153,"Blvd. Adolfo López Mateos 2551, Lomas de San Ángel Inn, 01790 Ciudad de México, CDMX, México",5.28,Mexican Peso,115.98
Mexico City,uberX,completed,2019-10-24T17:50:58.000Z,2019-10-24T17:51:47.000Z,19.3992,-99.13814,,2019-10-24T18:10:03.000Z,19.39314,-99.17477,"Montecito 38, Col Nápoles Benito Juárez, 03810 Ciudad de México",3.97,Mexican Peso,72.89
